Label,Alkali sorbent,Transport,Transport Distance,Building savings,Avoided product,"Acidification, mol H+ eq","Climate change (total), kg CO2 eq","Climate change (biogenic), kg CO2 eq","Climate change (fossil), kg CO2 eq","Climate change (land use), kg CO2 eq","Ecotoxicity: freshwater, CTUe","ecotoxicity: freshwater, inorganics, CTUe","ecotoxicity: freshwater, organics, CTUe","energy resources: non-renewable, Mjeq","eutrophication: freshwater, kg P eq","eutrophication: marine , kg N eq"," eutrophication: terrestrial, mol N-eq","human toxicity: carcinogenic , CTUh","human toxicity: carcinogenic , inorganics, CTUh","human toxicity: carcinogenic , organics, CTUh","human toxicity: non-carcinogenic , CTUh","human toxicity: non-carcinogenic , inorganics, CTUh","human toxicity: non-carcinogenic , organics, CTUh","ionising radiation: human health , kg Bq U235eq","land use, (dimensionless)","material resources: metals/minerals, kg Sb-eq","ozone depletion, kg CFC11-eq","particulate matter formation, disease incidence","photochemical oxidant formation: human health, kg NMVOC-eq","water use , m3 world eq depriv","Cost, USD2023"
"NaOH - renewable, optimised transport",NaOH - renewable,1,200,0,None,58.25162432,-210.1042313,23.85785259,-230.5916409,-1.350241037,126308.296,122052.7816,4402.438151,122262.0762,0.537017934,11.34399732,115.0321615,1.62404E-05,1.11383E-05,5.12043E-06,0.000338587,0.000324245,1.49293E-05,211.8172158,74188.08158,0.013621794,0.565315477,0.000639429,38.46336893,16471.7046,7141.4742
"NaOH - renewable, optimised transport, avoided product Sodium carbonate",NaOH - renewable,1,200,0,Sodium carbonate,58.25162432,-210.1042313,23.85785259,-230.5916409,-1.350241037,126308.296,122052.7816,4402.438151,122262.0762,0.537017934,11.34399732,115.0321615,1.62404E-05,1.11383E-05,5.12043E-06,0.000338587,0.000324245,1.49293E-05,211.8172158,74188.08158,0.013621794,0.565315477,0.000639429,38.46336893,16471.7046,7141.4742
"NaOH - renewable, optimised transport, building savings considered",NaOH - renewable,1,200,1,None,12.36756462,-36680.17273,-142.4659301,-36510.43506,-25.25154479,93161.89824,93111.33773,197.4842959,-423468.2672,-1.395573097,1.243298683,-3.599577612,8.34608E-06,6.71054E-06,1.65391E-06,0.000191871,0.000185402,7.05653E-06,-525.6358373,39759.13467,0.013048662,0.521859975,0.000406545,-22.33059684,13592.49686,-14051.98081
"NaOH - renewable, optimised transport, building savings considered, avoided product Sodium carbonate",NaOH - renewable,1,200,1,Sodium carbonate,12.36756462,-36680.17273,-142.4659301,-36510.43506,-25.25154479,93161.89824,93111.33773,197.4842959,-423468.2672,-1.395573097,1.243298683,-3.599577612,8.34608E-06,6.71054E-06,1.65391E-06,0.000191871,0.000185402,7.05653E-06,-525.6358373,39759.13467,0.013048662,0.521859975,0.000406545,-22.33059684,13592.49686,-14051.98081
"NaOH - renewable, optimised transport, short distance",NaOH - renewable,1,50,0,None,55.3607602,-1266.12419,23.55777894,-1285.769928,-1.891838712,117909.4287,113967.0815,4089.271,106211.6588,0.526818572,10.59547664,107.1628633,1.57483E-05,1.08839E-05,4.88284E-06,0.00032698,0.000313196,1.43713E-05,205.8257417,58061.47542,0.013603875,0.562284661,0.000535545,34.29917083,16391.24711,5991.005763
"NaOH - renewable, optimised transport, short distance, avoided product Sodium carbonate",NaOH - renewable,1,50,0,Sodium carbonate,55.3607602,-1266.12419,23.55777894,-1285.769928,-1.891838712,117909.4287,113967.0815,4089.271,106211.6588,0.526818572,10.59547664,107.1628633,1.57483E-05,1.08839E-05,4.88284E-06,0.00032698,0.000313196,1.43713E-05,205.8257417,58061.47542,0.013603875,0.562284661,0.000535545,34.29917083,16391.24711,5991.005763
"NaOH - renewable, optimised transport, short distance, building savings considered",NaOH - renewable,1,50,1,None,9.476700505,-37736.19269,-142.7660038,-37565.61335,-25.79314246,84763.03091,85025.63755,-115.6828552,-439518.6846,-1.405772459,0.494778001,-11.46887579,7.85404E-06,6.45608E-06,1.41632E-06,0.000180263,0.000174353,6.49857E-06,-531.6273114,23632.52851,0.013030744,0.518829158,0.000302661,-26.49479494,13512.03937,-15202.44925
"NaOH - renewable, optimised transport, short distance, building savings considered, avoided product Sodium carbonate",NaOH - renewable,1,50,1,Sodium carbonate,9.476700505,-37736.19269,-142.7660038,-37565.61335,-25.79314246,84763.03091,85025.63755,-115.6828552,-439518.6846,-1.405772459,0.494778001,-11.46887579,7.85404E-06,6.45608E-06,1.41632E-06,0.000180263,0.000174353,6.49857E-06,-531.6273114,23632.52851,0.013030744,0.518829158,0.000302661,-26.49479494,13512.03937,-15202.44925
KOH - commercial,KOH - commercial,0,200,0,None,325.1673684,64867.77168,361.2873099,64587.52363,69.88819451,9714159.503,9709229.382,19842.88487,1080588.477,4.825842931,77.05064692,876.6788098,6.84131E-05,3.61567E-05,3.22306E-05,0.001083178,0.001027366,5.42697E-05,2117.652397,548079.2652,0.001374726,0.834023538,0.005167965,306.8125071,19084.30818,29051.82686
"KOH - commercial, avoided product Potassium carbonate",KOH - commercial,0,200,0,Potassium carbonate,325.1673684,64867.77168,361.2873099,64587.52363,69.88819451,9714159.503,9709229.382,19842.88487,1080588.477,4.825842931,77.05064692,876.6788098,6.84131E-05,3.61567E-05,3.22306E-05,0.001083178,0.001027366,5.42697E-05,2117.652397,548079.2652,0.001374726,0.834023538,0.005167965,306.8125071,19084.30818,29051.82686
"KOH - commercial, building savings considered",KOH - commercial,0,200,1,None,279.2833087,28397.70318,194.9635272,28307.68021,45.98689076,9681013.106,9680287.939,15637.93102,534858.1333,2.8932519,66.94994828,758.0470707,6.05188E-05,3.1729E-05,2.87641E-05,0.000936462,0.000888522,4.6397E-05,1380.199344,513650.3183,0.000801595,0.790568035,0.004935081,246.0185414,16205.10044,7858.371846
"KOH - commercial, building savings considered, avoided product Potassium carbonate",KOH - commercial,0,200,1,Potassium carbonate,279.2833087,28397.70318,194.9635272,28307.68021,45.98689076,9681013.106,9680287.939,15637.93102,534858.1333,2.8932519,66.94994828,758.0470707,6.05188E-05,3.1729E-05,2.87641E-05,0.000936462,0.000888522,4.6397E-05,1380.199344,513650.3183,0.000801595,0.790568035,0.004935081,246.0185414,16205.10044,7858.371846
"KOH - commercial, short distance",KOH - commercial,0,50,0,None,264.4099921,51617.07118,352.978061,51353.38831,61.63227314,9624351.389,9622990.349,16273.80401,890786.9112,4.656580344,56.98476419,658.5900193,4.8558E-05,3.15821E-05,1.69502E-05,0.000934113,0.000886813,4.57577E-05,1937.014365,464339.6991,0.001097841,0.728950136,0.003841014,220.3094466,17828.72802,25545.72891
"KOH - commercial, short distance, avoided product Potassium carbonate",KOH - commercial,0,50,0,Potassium carbonate,264.4099921,51617.07118,352.978061,51353.38831,61.63227314,9624351.389,9622990.349,16273.80401,890786.9112,4.656580344,56.98476419,658.5900193,4.8558E-05,3.15821E-05,1.69502E-05,0.000934113,0.000886813,4.57577E-05,1937.014365,464339.6991,0.001097841,0.728950136,0.003841014,220.3094466,17828.72802,25545.72891
"KOH - commercial, short distance, building savings considered",KOH - commercial,0,50,1,None,218.5259324,15147.00268,186.6542782,15073.54489,37.73096939,9591204.991,9594048.905,12068.85015,345056.5678,2.723989313,46.88406555,539.9582802,4.06637E-05,2.71543E-05,1.34837E-05,0.000787397,0.00074797,3.7885E-05,1199.561312,429910.7522,0.00052471,0.685494633,0.00360813,159.5154809,14949.52029,4352.273902
"KOH - commercial, short distance, building savings considered, avoided product Potassium carbonate",KOH - commercial,0,50,1,Potassium carbonate,218.5259324,15147.00268,186.6542782,15073.54489,37.73096939,9591204.991,9594048.905,12068.85015,345056.5678,2.723989313,46.88406555,539.9582802,4.06637E-05,2.71543E-05,1.34837E-05,0.000787397,0.00074797,3.7885E-05,1199.561312,429910.7522,0.00052471,0.685494633,0.00360813,159.5154809,14949.52029,4352.273902
"KOH - commercial, optimised transport",KOH - commercial,1,200,0,None,249.3393204,49093.05506,350.7461843,48833.38523,59.8510969,9609470.068,9608737.379,15645.45309,856289.6135,4.618441531,51.63783744,599.9992363,4.28216E-05,3.05133E-05,1.22826E-05,0.000905231,0.000859768,4.39205E-05,1887.541225,465332.9673,0.001037664,0.699358316,0.003584905,198.9392931,17554.41894,26439.2097
"KOH - commercial, optimised transport, avoided product Potassium carbonate",KOH - commercial,1,200,0,Potassium carbonate,249.3393204,49093.05506,350.7461843,48833.38523,59.8510969,9609470.068,9608737.379,15645.45309,856289.6135,4.618441531,51.63783744,599.9992363,4.28216E-05,3.05133E-05,1.22826E-05,0.000905231,0.000859768,4.39205E-05,1887.541225,465332.9673,0.001037664,0.699358316,0.003584905,198.9392931,17554.41894,26439.2097
"KOH - commercial, optimised transport, building savings considered",KOH - commercial,1,200,1,None,203.4552607,12622.98656,184.4224016,12553.54182,35.94979315,9576323.67,9579795.935,11440.49924,310559.2702,2.685850501,41.5371388,481.3674972,3.49273E-05,2.60855E-05,8.81609E-06,0.000758515,0.000720924,3.60478E-05,1150.088172,430904.0204,0.000464533,0.655902813,0.003352021,138.1453273,14675.2112,5245.754686
"KOH - commercial, optimised transport, building savings considered, avoided product Potassium carbonate",KOH - commercial,1,200,1,Potassium carbonate,203.4552607,12622.98656,184.4224016,12553.54182,35.94979315,9576323.67,9579795.935,11440.49924,310559.2702,2.685850501,41.5371388,481.3674972,3.49273E-05,2.60855E-05,8.81609E-06,0.000758515,0.000720924,3.60478E-05,1150.088172,430904.0204,0.000464533,0.655902813,0.003352021,138.1453273,14675.2112,5245.754686
"KOH - commercial, optimised transport, short distance",KOH - commercial,1,50,0,None,245.4529801,47673.39203,350.3427796,47414.85371,59.12299873,9598179.03,9597867.348,15224.44606,834712.1954,4.604729994,50.63156182,589.4201259,4.21601E-05,3.01712E-05,1.19632E-05,0.000889627,0.000844914,4.31704E-05,1879.486572,443653.1246,0.001013575,0.69528383,0.003445249,193.3411431,17446.25571,24892.57462
"KOH - commercial, optimised transport, short distance, avoided product Potassium carbonate",KOH - commercial,1,50,0,Potassium carbonate,245.4529801,47673.39203,350.3427796,47414.85371,59.12299873,9598179.03,9597867.348,15224.44606,834712.1954,4.604729994,50.63156182,589.4201259,4.21601E-05,3.01712E-05,1.19632E-05,0.000889627,0.000844914,4.31704E-05,1879.486572,443653.1246,0.001013575,0.69528383,0.003445249,193.3411431,17446.25571,24892.57462
"KOH - commercial, optimised transport, short distance, building savings considered",KOH - commercial,1,50,1,None,199.5689204,11203.32353,184.0189968,11135.01029,35.22169499,9565032.632,9568925.904,11019.49221,288981.8521,2.672138963,40.53086318,470.7883868,3.42659E-05,2.57435E-05,8.49668E-06,0.000742911,0.00070607,3.52977E-05,1142.033519,409224.1777,0.000440444,0.651828328,0.003212365,132.5471774,14567.04798,3699.119612
"KOH - commercial, optimised transport, short distance, building savings considered, avoided product Potassium carbonate",KOH - commercial,1,50,1,Potassium carbonate,199.5689204,11203.32353,184.0189968,11135.01029,35.22169499,9565032.632,9568925.904,11019.49221,288981.8521,2.672138963,40.53086318,470.7883868,3.42659E-05,2.57435E-05,8.49668E-06,0.000742911,0.00070607,3.52977E-05,1142.033519,409224.1777,0.000440444,0.651828328,0.003212365,132.5471774,14567.04798,3699.119612
KOH - renewable,KOH - renewable,0,200,0,None,293.542024,42755.74229,46.31944946,42732.61087,36.38589883,9714159.503,9683517.72,14726.26412,736052.2048,1.34191272,69.85138154,781.5456601,6.99558E-05,3.69281E-05,3.29506E-05,0.001096034,0.001035079,5.86407E-05,821.7846289,514654.1045,0.001189602,0.990864677,0.005116542,282.1293115,15433.25216,28023.36037
"KOH - renewable, avoided product Potassium carbonate",KOH - renewable,0,200,0,Potassium carbonate,293.542024,42755.74229,46.31944946,42732.61087,36.38589883,9714159.503,9683517.72,14726.26412,736052.2048,1.34191272,69.85138154,781.5456601,6.99558E-05,3.69281E-05,3.29506E-05,0.001096034,0.001035079,5.86407E-05,821.7846289,514654.1045,0.001189602,0.990864677,0.005116542,282.1293115,15433.25216,28023.36037
"KOH - renewable, building savings considered",KOH - renewable,0,200,1,None,247.6579643,6285.673791,-120.0043333,6452.76745,12.48459508,9681013.106,9654576.276,10521.31027,190321.8615,-0.590678311,59.7506829,662.913921,6.20615E-05,3.25003E-05,2.9484E-05,0.000949318,0.000896236,5.0768E-05,84.33157582,480225.1576,0.000616471,0.947409174,0.004883657,221.3353458,12554.04443,6829.905363
"KOH - renewable, building savings considered, avoided product Potassium carbonate",KOH - renewable,0,200,1,Potassium carbonate,247.6579643,6285.673791,-120.0043333,6452.76745,12.48459508,9681013.106,9654576.276,10521.31027,190321.8615,-0.590678311,59.7506829,662.913921,6.20615E-05,3.25003E-05,2.9484E-05,0.000949318,0.000896236,5.0768E-05,84.33157582,480225.1576,0.000616471,0.947409174,0.004883657,221.3353458,12554.04443,6829.905363
"KOH - renewable, short distance",KOH - renewable,0,50,0,None,232.7846477,29505.0418,38.01020053,29498.47554,28.12997745,9624351.389,9597278.687,11157.18325,546250.6394,1.172650133,49.78549881,563.4568696,5.01007E-05,3.23534E-05,1.76701E-05,0.000946969,0.000894527,5.01287E-05,641.1465965,430914.5384,0.000912717,0.885791275,0.00378959,195.626251,14177.67201,24517.26243
"KOH - renewable, short distance, avoided product Potassium carbonate",KOH - renewable,0,50,0,Potassium carbonate,232.7846477,29505.0418,38.01020053,29498.47554,28.12997745,9624351.389,9597278.687,11157.18325,546250.6394,1.172650133,49.78549881,563.4568696,5.01007E-05,3.23534E-05,1.76701E-05,0.000946969,0.000894527,5.01287E-05,641.1465965,430914.5384,0.000912717,0.885791275,0.00378959,195.626251,14177.67201,24517.26243
"KOH - renewable, short distance, building savings considered",KOH - renewable,0,50,1,None,186.900588,-6965.026704,-128.3135822,-6781.367875,4.228673703,9591204.991,9568337.243,6952.229398,520.2960218,-0.759940898,39.68480017,444.8251305,4.22064E-05,2.79257E-05,1.42036E-05,0.000800253,0.000755683,4.2256E-05,-96.30645659,396485.5915,0.000339586,0.842335772,0.003556706,134.8322853,11298.46427,3323.807419
"KOH - renewable, short distance, building savings considered, avoided product Potassium carbonate",KOH - renewable,0,50,1,Potassium carbonate,186.900588,-6965.026704,-128.3135822,-6781.367875,4.228673703,9591204.991,9568337.243,6952.229398,520.2960218,-0.759940898,39.68480017,444.8251305,4.22064E-05,2.79257E-05,1.42036E-05,0.000800253,0.000755683,4.2256E-05,-96.30645659,396485.5915,0.000339586,0.842335772,0.003556706,134.8322853,11298.46427,3323.807419
"KOH - renewable, optimised transport",KOH - renewable,1,200,0,None,217.713976,26981.02567,35.77832389,26978.47247,26.34880122,9609470.068,9583025.717,10528.83234,511753.3417,1.13451132,44.43857206,504.8660866,4.43643E-05,3.12847E-05,1.30025E-05,0.000918087,0.000867481,4.82915E-05,591.6734564,431907.8066,0.00085254,0.856199454,0.003533482,174.2560975,13903.36293,25410.74321
"KOH - renewable, optimised transport, avoided product Potassium carbonate",KOH - renewable,1,200,0,Potassium carbonate,217.713976,26981.02567,35.77832389,26978.47247,26.34880122,9609470.068,9583025.717,10528.83234,511753.3417,1.13451132,44.43857206,504.8660866,4.43643E-05,3.12847E-05,1.30025E-05,0.000918087,0.000867481,4.82915E-05,591.6734564,431907.8066,0.00085254,0.856199454,0.003533482,174.2560975,13903.36293,25410.74321
"KOH - renewable, optimised transport, building savings considered",KOH - renewable,1,200,1,None,171.8299163,-9489.04283,-130.5454588,-9301.370947,2.447497469,9576323.67,9554084.273,6323.878482,-33977.00162,-0.798079711,34.33787342,386.2343475,3.647E-05,2.68569E-05,9.53602E-06,0.000771371,0.000728638,4.04188E-05,-145.7795967,397478.8597,0.000279409,0.812743952,0.003300598,113.4621317,11024.15519,4217.288203
"KOH - renewable, optimised transport, building savings considered, avoided product Potassium carbonate",KOH - renewable,1,200,1,Potassium carbonate,171.8299163,-9489.04283,-130.5454588,-9301.370947,2.447497469,9576323.67,9554084.273,6323.878482,-33977.00162,-0.798079711,34.33787342,386.2343475,3.647E-05,2.68569E-05,9.53602E-06,0.000771371,0.000728638,4.04188E-05,-145.7795967,397478.8597,0.000279409,0.812743952,0.003300598,113.4621317,11024.15519,4217.288203
"KOH - renewable, optimised transport, short distance",KOH - renewable,1,50,0,None,213.8276357,25561.36264,35.37491914,25559.94094,25.62070305,9598179.03,9572155.686,10107.82531,490175.9236,1.120799783,43.43229644,494.2869762,4.37028E-05,3.09426E-05,1.26831E-05,0.000902483,0.000852627,4.75414E-05,583.6188033,410227.9639,0.000828451,0.852124969,0.003393826,168.6579475,13795.1997,23864.10814
"KOH - renewable, optimised transport, short distance, avoided product Potassium carbonate",KOH - renewable,1,50,0,Potassium carbonate,213.8276357,25561.36264,35.37491914,25559.94094,25.62070305,9598179.03,9572155.686,10107.82531,490175.9236,1.120799783,43.43229644,494.2869762,4.37028E-05,3.09426E-05,1.26831E-05,0.000902483,0.000852627,4.75414E-05,583.6188033,410227.9639,0.000828451,0.852124969,0.003393826,168.6579475,13795.1997,23864.10814
"KOH - renewable, optimised transport, short distance, building savings considered",KOH - renewable,1,50,1,None,167.943576,-10908.70586,-130.9488636,-10719.90247,1.719399301,9565032.632,9543214.242,5902.871452,-55554.41975,-0.811791248,33.3315978,375.6552371,3.58086E-05,2.65148E-05,9.21661E-06,0.000755766,0.000713784,3.96687E-05,-153.8342497,375799.017,0.00025532,0.808669466,0.003160941,107.8639818,10915.99196,2670.653129
"KOH - renewable, optimised transport, short distance, building savings considered, avoided product Potassium carbonate",KOH - renewable,1,50,1,Potassium carbonate,167.943576,-10908.70586,-130.9488636,-10719.90247,1.719399301,9565032.632,9543214.242,5902.871452,-55554.41975,-0.811791248,33.3315978,375.6552371,3.58086E-05,2.65148E-05,9.21661E-06,0.000755766,0.000713784,3.96687E-05,-153.8342497,375799.017,0.00025532,0.808669466,0.003160941,107.8639818,10915.99196,2670.653129
MgO - Commercial,MgO - Commercial,0,200,0,None,78.57335063,16142.47257,15.21798098,16131.54353,7.704082369,317181.3673,297530.6818,18896.40743,185306.3529,0.396343982,19.03393639,213.9905633,5.40345E-05,4.38369E-05,1.02181E-05,0.00080913,0.000801022,8.17328E-06,178.5573588,89189.94455,0.000252229,0.085375238,0.003613296,79.75265968,2027.146354,8138.855456
"MgO - Commercial, avoided product SCM",MgO - Commercial,0,200,0,SCM,5.242141616,-20189.6696,7.275989078,-20188.22929,3.276721651,275680.1691,257818.5928,17107.29821,50696.60834,-0.002325442,-2.7085313,-38.23430133,4.87212E-05,4.07566E-05,7.98509E-06,0.000587895,0.000582944,5.01572E-06,-92.00360143,65653.04205,0.000119537,0.07090285,0.003187749,9.717447164,-723.2042802,7366.95706
"MgO - Commercial, avoided product Aggregate",MgO - Commercial,0,200,0,Aggregate,77.28917196,15938.30564,14.84067162,15927.85927,7.598724789,315771.8952,296187.017,18830.60015,182199.9223,0.393824004,18.53971291,208.4458329,5.38488E-05,4.37398E-05,1.01295E-05,0.000806722,0.000798855,7.93116E-06,168.1916734,85403.95408,0.000248208,0.084186407,0.003583471,78.01258759,1952.991779,7366.95706
"MgO - Commercial, avoided product Filler",MgO - Commercial,0,200,0,Filler,78.57335063,16142.47257,15.21798098,16131.54353,7.704082369,317181.3673,297530.6818,18896.40743,185306.3529,0.396343982,19.03393639,213.9905633,5.40345E-05,4.38369E-05,1.02181E-05,0.00080913,0.000801022,8.17328E-06,178.5573588,89189.94455,0.000252229,0.085375238,0.003613296,79.75265968,2027.146354,8138.855456
"MgO - Commercial, building savings considered",MgO - Commercial,0,200,1,None,32.68929093,-20327.59593,-151.1058017,-20148.29989,-16.19722138,284034.9695,268589.2379,14691.45357,-360423.9904,-1.536247049,8.93323775,95.3588242,4.61402E-05,3.94091E-05,6.75163E-06,0.000662414,0.000662178,3.00537E-07,-558.8956943,54760.99764,-0.000320903,0.041919735,0.003380412,18.95869391,-852.0613822,-13054.59956
"MgO - Commercial, building savings considered, avoided product SCM",MgO - Commercial,0,200,1,SCM,-40.64191808,-56659.73811,-159.0477936,-56468.07271,-20.6245821,242533.7713,228877.1489,12902.34436,-495033.735,-1.934916473,-12.80922994,-156.8660404,4.08269E-05,3.63288E-05,4.51858E-06,0.000441179,0.000444101,-2.85703E-06,-829.4566545,31224.09513,-0.000453594,0.027447347,0.002954864,-51.0765186,-3602.412017,-13826.49795
"MgO - Commercial, building savings considered, avoided product Aggregate",MgO - Commercial,0,200,1,Aggregate,31.40511226,-20531.76286,-151.4831111,-20351.98415,-16.30257896,282625.4975,267245.5731,14625.6463,-363530.4211,-1.538767026,8.439014268,89.81409381,4.59545E-05,3.9312E-05,6.66298E-06,0.000660006,0.000660012,5.84146E-08,-569.2613797,50975.00717,-0.000324923,0.040730905,0.003350586,17.21862182,-926.215958,-13826.49795
"MgO - Commercial, building savings considered, avoided product Filler",MgO - Commercial,0,200,1,Filler,32.68929093,-20327.59593,-151.1058017,-20148.29989,-16.19722138,284034.9695,268589.2379,14691.45357,-360423.9904,-1.536247049,8.93323775,95.3588242,4.61402E-05,3.94091E-05,6.75163E-06,0.000662414,0.000662178,3.00537E-07,-558.8956943,54760.99764,-0.000320903,0.041919735,0.003380412,18.95869391,-852.0613822,-13054.59956
"MgO - Commercial, short distance",MgO - Commercial,0,50,0,None,51.24648158,9934.400428,11.53632375,9930.953122,3.904004166,274381.0202,256419.2434,17207.49876,95843.41447,0.318962657,10.12922461,117.3637516,4.53684E-05,4.17578E-05,3.63106E-06,0.000739451,0.00073526,4.25559E-06,98.83074526,44441.55396,0.000124926,0.039264995,0.002992697,40.81793707,1450.335864,5987.973423
"MgO - Commercial, short distance, avoided product SCM",MgO - Commercial,0,50,0,SCM,-22.08472743,-26397.74174,3.594331845,-26388.8197,-0.523356553,232879.822,216707.1544,15418.38955,-38766.3301,-0.079706766,-11.61324308,-134.861113,4.00551E-05,3.86775E-05,1.398E-06,0.000518216,0.000517183,1.09802E-06,-171.7302149,20904.65145,-7.76538E-06,0.024792607,0.00256715,-29.21727544,-1300.01477,5216.075027
"MgO - Commercial, short distance, avoided product Aggregate",MgO - Commercial,0,50,0,Aggregate,49.96230291,9730.2335,11.15901439,9727.26886,3.798646586,272971.5482,255075.5786,17141.69149,92736.98385,0.31644268,9.635001127,111.8190212,4.51827E-05,4.16608E-05,3.5424E-06,0.000737043,0.000733094,4.01346E-06,88.4650599,40655.56348,0.000120905,0.038076165,0.002962872,39.07786498,1376.181288,5216.075027
"MgO - Commercial, short distance, avoided product Filler",MgO - Commercial,0,50,0,Filler,51.24648158,9934.400428,11.53632375,9930.953122,3.904004166,274381.0202,256419.2434,17207.49876,95843.41447,0.318962657,10.12922461,117.3637516,4.53684E-05,4.17578E-05,3.63106E-06,0.000739451,0.00073526,4.25559E-06,98.83074526,44441.55396,0.000124926,0.039264995,0.002992697,40.81793707,1450.335864,5987.973423
"MgO - Commercial, short distance, building savings considered",MgO - Commercial,0,50,1,None,5.362421886,-26535.66808,-154.787459,-26348.8903,-19.99729958,241234.6225,227477.7995,13002.54491,-449886.9289,-1.613628374,0.028525971,-1.267987481,3.74741E-05,3.73301E-05,1.64544E-07,0.000592735,0.000596417,-3.61716E-06,-638.6223078,10012.60704,-0.000448205,-0.004190507,0.002759813,-19.97602869,-1428.871873,-15205.48159
"MgO - Commercial, short distance, building savings considered, avoided product SCM",MgO - Commercial,0,50,1,SCM,-67.96878713,-62867.81025,-162.7294509,-62668.66312,-24.4246603,199733.4242,187765.7105,11213.43569,-584496.6735,-2.012297797,-21.71394172,-253.4928521,3.21608E-05,3.42498E-05,-2.06851E-06,0.0003715,0.00037834,-6.77472E-06,-909.183268,-13524.29546,-0.000580897,-0.018662895,0.002334266,-90.01124121,-4179.222507,-15977.37998
"MgO - Commercial, short distance, building savings considered, avoided product Aggregate",MgO - Commercial,0,50,1,Aggregate,4.078243215,-26739.835,-155.1647683,-26552.57456,-20.10265716,239825.1504,226134.1347,12936.73763,-452993.3595,-1.616148351,-0.465697512,-6.812717873,3.72884E-05,3.7233E-05,7.58898E-08,0.000590326,0.00059425,-3.85928E-06,-648.9879932,6226.616573,-0.000452226,-0.005379338,0.002729988,-21.71610079,-1503.026448,-15977.37998
"MgO - Commercial, short distance, building savings considered, avoided product Filler",MgO - Commercial,0,50,1,Filler,5.362421886,-26535.66808,-154.787459,-26348.8903,-19.99729958,241234.6225,227477.7995,13002.54491,-449886.9289,-1.613628374,0.028525971,-1.267987481,3.74741E-05,3.73301E-05,1.64544E-07,0.000592735,0.000596417,-3.61716E-06,-638.6223078,10012.60704,-0.000448205,-0.004190507,0.002759813,-19.97602869,-1428.871873,-15205.48159
"MgO - Commercial, optimised transport",MgO - Commercial,1,200,0,None,46.57331445,9485.417355,10.76954259,9483.172486,3.468347769,273001.5974,255122.2613,17125.05801,90650.45815,0.30881895,8.309529736,97.22959432,4.32347E-05,4.14553E-05,1.79992E-06,0.000734035,0.000730294,3.80583E-06,81.44862342,54270.35219,0.000109986,0.028545449,0.002945232,34.22930992,1381.520993,7036.310345
"MgO - Commercial, optimised transport, avoided product SCM",MgO - Commercial,1,200,0,SCM,-26.75789456,-26846.72482,2.827550689,-26836.60033,-0.959012949,231500.3992,215410.1723,15335.94879,-43959.28643,-0.089850473,-13.43293795,-154.9952703,3.79214E-05,3.8375E-05,-4.33137E-07,0.0005128,0.000512217,6.48266E-07,-189.1123368,30733.44968,-2.27057E-05,0.014073061,0.002519685,-35.8059026,-1368.829642,6264.411949
"MgO - Commercial, optimised transport, avoided product Aggregate",MgO - Commercial,1,200,0,Aggregate,45.28913578,9281.250427,10.39223324,9279.488225,3.36299019,271592.1253,253778.5965,17059.25073,87544.02753,0.306298973,7.815306253,91.68486393,4.3049E-05,4.13582E-05,1.71127E-06,0.000731627,0.000728128,3.56371E-06,71.08293806,50484.36172,0.000105965,0.027356618,0.002915407,32.48923783,1307.366417,6264.411949
"MgO - Commercial, optimised transport, avoided product Filler",MgO - Commercial,1,200,0,Filler,46.57331445,9485.417355,10.76954259,9483.172486,3.468347769,273001.5974,255122.2613,17125.05801,90650.45815,0.30881895,8.309529736,97.22959432,4.32347E-05,4.14553E-05,1.79992E-06,0.000734035,0.000730294,3.80583E-06,81.44862342,54270.35219,0.000109986,0.028545449,0.002945232,34.22930992,1381.520993,7036.310345
"MgO - Commercial, optimised transport, building savings considered",MgO - Commercial,1,200,1,None,0.689254751,-26984.65115,-155.5542401,-26796.67093,-20.43295598,239855.1996,226180.8174,12920.10415,-455079.8852,-1.62377208,-1.791168903,-21.4021448,3.53404E-05,3.70275E-05,-1.66659E-06,0.000587319,0.000591451,-4.06692E-06,-656.0044296,19841.40528,-0.000463145,-0.014910054,0.002712348,-26.56465585,-1497.686744,-14157.14467
"MgO - Commercial, optimised transport, building savings considered, avoided product SCM",MgO - Commercial,1,200,1,SCM,-72.64195426,-63316.79332,-163.496232,-63116.44375,-24.8603167,198354.0014,186468.7284,11130.99494,-589689.6298,-2.022441504,-23.53363659,-273.6270094,3.00271E-05,3.39472E-05,-3.89965E-06,0.000366084,0.000373373,-7.22448E-06,-926.5653898,-3695.497232,-0.000595837,-0.029382442,0.002286801,-96.59986836,-4248.037378,-14929.04306
"MgO - Commercial, optimised transport, building savings considered, avoided product Aggregate",MgO - Commercial,1,200,1,Aggregate,-0.594923921,-27188.81808,-155.9315495,-27000.35519,-20.53831356,238445.7276,224837.1526,12854.29688,-458186.3158,-1.626292058,-2.285392386,-26.94687519,3.51547E-05,3.69305E-05,-1.75524E-06,0.000584911,0.000589284,-4.30904E-06,-666.370115,16055.41481,-0.000467166,-0.016098884,0.002682523,-28.30472794,-1571.841319,-14929.04306
